url,equipo,pantalla,memoria_interna,ram,cámara_principal,cámara_frontal,batería,sistema,conectividad_celular,procesador,cpu,gpu,peso,tamaño,soporte_esim,potencia_de_carga,almacenamiento_externo,conector_de_audífonos,wi-fi,gps,nfc,bluetooth,lector_de_huellas_digitales,tienda,precio,os_categoria,liberado,camara,bateria,memoria,potencia
https://www.solotodo.cl/products/131607-samsung-galaxy-s22-5g-s901-128-gb-8-gb-black,Samsung Galaxy S22 5G (S901 / 128 GB / 8 GB / Black),"Dynamic AMOLED 2X 6.1"""" táctil (2340x1080) / 120 Hz",128 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 10.0 MP,3700 mAh,Android_12,5G,Qualcomm Snapdragon 8 Gen 1 (SM8450) (3000 MHz),"ARM Cortex X2 (Single core / 3000 MHz) 
		 + ARM Cortex A710 (Triple core / 2400 MHz) 
		 + ARM Cortex A510 (Quad core / 1700 MHz)",Qualcomm Adreno 730,167 g.,71 x 146 x 8 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Smartmobile,318990,Android,no,50,3700,128,25
https://www.solotodo.cl/products/131607-samsung-galaxy-s22-5g-s901-128-gb-8-gb-black,Samsung Galaxy S22 5G (S901 / 128 GB / 8 GB / Black),"Dynamic AMOLED 2X 6.1"""" táctil (2340x1080) / 120 Hz",128 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 10.0 MP,3700 mAh,Android_12,5G,Qualcomm Snapdragon 8 Gen 1 (SM8450) (3000 MHz),"ARM Cortex X2 (Single core / 3000 MHz) 
		 + ARM Cortex A710 (Triple core / 2400 MHz) 
		 + ARM Cortex A510 (Quad core / 1700 MHz)",Qualcomm Adreno 730,167 g.,71 x 146 x 8 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Tech Mark,339990,Android,no,50,3700,128,25
https://www.solotodo.cl/products/131607-samsung-galaxy-s22-5g-s901-128-gb-8-gb-black,Samsung Galaxy S22 5G (S901 / 128 GB / 8 GB / Black),"Dynamic AMOLED 2X 6.1"""" táctil (2340x1080) / 120 Hz",128 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 10.0 MP,3700 mAh,Android_12,5G,Qualcomm Snapdragon 8 Gen 1 (SM8450) (3000 MHz),"ARM Cortex X2 (Single core / 3000 MHz) 
		 + ARM Cortex A710 (Triple core / 2400 MHz) 
		 + ARM Cortex A510 (Quad core / 1700 MHz)",Qualcomm Adreno 730,167 g.,71 x 146 x 8 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre | REUSE,419990,Android,no,50,3700,128,25
https://www.solotodo.cl/products/217835-oppo-reno10-256-gb-8-gb-silvery-grey,Oppo Reno10 (256 GB / 8 GB / Silvery Grey),"AMOLED 6.7"""" táctil (2412x1080) / 120 Hz",256 GB,8 GB,"Estándar 64.0 MP
		 + Teleobjetivo (Zoom) 32.0 MP
		 + Gran angular (Wide angle) 8.0 MP",Estándar 32.0 MP,5000 mAh,Android_13,5G,MediaTek MT6877V Dimensity 1080 (2600 MHz),"ARM Cortex A78 (Dual core / 2600 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)",ARM Mali G68 MC4,185 g.,74 x 162 x 8 mm,No,67.0 W.,microSD,No,Sí,Sí,Sí,Sí,Sí,Hites,319990,Android,sí,64,5000,256,67
https://www.solotodo.cl/products/217835-oppo-reno10-256-gb-8-gb-silvery-grey,Oppo Reno10 (256 GB / 8 GB / Silvery Grey),"AMOLED 6.7"""" táctil (2412x1080) / 120 Hz",256 GB,8 GB,"Estándar 64.0 MP
		 + Teleobjetivo (Zoom) 32.0 MP
		 + Gran angular (Wide angle) 8.0 MP",Estándar 32.0 MP,5000 mAh,Android_13,5G,MediaTek MT6877V Dimensity 1080 (2600 MHz),"ARM Cortex A78 (Dual core / 2600 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)",ARM Mali G68 MC4,185 g.,74 x 162 x 8 mm,No,67.0 W.,microSD,No,Sí,Sí,Sí,Sí,Sí, Tienda Movistar,339990,Android,sí,64,5000,256,67
https://www.solotodo.cl/products/66427-apple-iphone-11-128-gb-black,Apple iPhone 11 (128 GB / Black),"LCD IPS 6.1"""" táctil (1792x828) / 60 Hz",128 GB,4 GB,"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP",Estándar 12.0 MP,3110 mAh,iOS_13,4G,Apple A13 Bionic (2660 MHz),"Apple Lightning (Dual core / 2660 MHz) 
		 + Apple Thunder (Quad core / 2660 MHz)",Apple GPU Unnamed (For A13),194 g.,76 x 151 x 8 mm,Sí,18.0 W.,No,No,Sí,Sí,Sí,Sí,No,Tech Mark,359990,iOS,no,12,3110,128,18
https://www.solotodo.cl/products/256683-vivo-v40-lite-256-gb-8-gb-titanium-silver,Vivo V40 Lite (256 GB / 8 GB / Titanium Silver),"AMOLED 6.8"""" táctil (2400x1080) / 120 Hz",256 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP",Estándar 32.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 4 Gen 2 (2200 MHz),"ARM Cortex A78 (Dual core / 2200 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)",Qualcomm Adreno 613,188 g.,76 x 163 x 8 mm,No,80.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,AbcDin,329990,Android,sí,50,5000,256,80
https://www.solotodo.cl/products/64832-samsung-galaxy-note10-n975-256-gb-12-gb-aura-black,Samsung Galaxy Note10+ (N975 / 256 GB / 12 GB / Aura Black),"Dynamic AMOLED 6.8"""" táctil (3040x1440) / 60 Hz",256 GB,12 GB,"Estándar 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP
		 + Gran angular (Wide angle) 16.0 MP",Estándar 10.0 MP,4300 mAh,Android_9,4G,Samsung Exynos 9 Octa (9825) (2730 MHz),"Samsung Mongoose M4 (Dual core / 2730 MHz) 
		 + ARM Cortex A75 (Dual core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 1900 MHz)",ARM Mali G76 MP12,196 g.,77 x 162 x 8 mm,No,45.0 W.,microSD,No,Sí,Sí,Sí,Sí,Sí,Tech Mark,339990,Android,no,12,4300,256,45
https://www.solotodo.cl/products/133886-xiaomi-redmi-note-11s-128-gb-6-gb-graphite-gray-37937,Xiaomi Redmi Note 11S (128 GB / 6 GB / Graphite Gray) [37937],"AMOLED 6.4"""" táctil (2400x1080) / 90 Hz",128 GB,6 GB,"Estándar 108.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP 
		 + Percepción profundidad (Bokeh) 2.0 MP",Estándar 16.0 MP,5000 mAh,Android_11,4G,MediaTek Helio G96 (2050 MHz),"ARM Cortex A76 (Dual core / 2050 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)",ARM Mali G57 MC2,179 g.,74 x 160 x 8 mm,No,33.0 W.,microSD,Sí,Sí,Sí,Sí,Sí,Sí,Tottus,339990,Android,no,108,5000,128,33
https://www.solotodo.cl/products/129904-motorola-moto-g71-5g-128-gb-6-gb-arctic-blue,Motorola Moto G71 5G (128 GB / 6 GB / Arctic Blue),"G-OLED 6.4"""" táctil (2400x1080) / 60 Hz",128 GB,6 GB,"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 8.0 MP
		 + Macro 2.0 MP",Estándar 16.0 MP,5000 mAh,Android_11,5G,Qualcomm Snapdragon 695 5G (SM6375) (2200 MHz),"Qualcomm Kryo 660 Gold (Dual core / 2200 MHz) 
		 + Qualcomm Kryo 660 Silver (Hexa core / 1700 MHz)",Qualcomm Adreno 619,179 g.,74 x 161 x 8 mm,No,30.0 W.,No,Sí,Sí,Sí,No,Sí,Sí,Hites,349990,Android,sí,50,5000,128,30
https://www.solotodo.cl/products/188008-samsung-galaxy-s20-ultra-5g-g988-128-gb-12-gb-cosmic-black,Samsung Galaxy S20 Ultra 5G (G988 / 128 GB / 12 GB / Cosmic Black),"Dynamic AMOLED 2X 6.9"""" táctil (3200x1440) / 120 Hz",128 GB,12 GB,"Estándar 108.0 MP
		 + Teleobjetivo (Zoom) 48.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + TOF 3D (Depth) 0.3 MP",Estándar 40.0 MP,5000 mAh,Android_10,5G,Samsung Exynos 9 (990) (2730 MHz),"Samsung Mongoose M5 (Dual core / 2730 MHz) 
		 + ARM Cortex A76 (Dual core / 2600 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)",ARM Mali G77 MP11,222 g.,76 x 167 x 9 mm,Sí,45.0 W.,microSD,No,Sí,Sí,Sí,Sí,Sí,Tech Mark,349990,Android,no,108,5000,128,45
https://www.solotodo.cl/products/210438-xiaomi-poco-f5-256-gb-12-gb-black,Xiaomi Poco F5 (256 GB / 12 GB / Black),"AMOLED 6.7"""" táctil (2400x1080) / 120 Hz",256 GB,12 GB,"Estándar 64.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP",Estándar 16.0 MP,5000 mAh,Android_13,5G,Qualcomm SM7475-AB Snapdragon 7+ Gen 2 (2910 MHz),"ARM Cortex X2 (Single core / 2910 MHz) 
		 + ARM Cortex A710 (Triple core / 2490 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Qualcomm Adreno 725,181 g.,75 x 161 x 8 mm,No,67.0 W.,No,Sí,Sí,Sí,Sí,Sí,Sí,Hites,349990,Android,sí,64,5000,256,67
https://www.solotodo.cl/products/81065-xiaomi-redmi-note-9-pro-128-gb-6-gb-tropical-green,Xiaomi Redmi Note 9 Pro (128 GB / 6 GB / Tropical Green),"LCD IPS 6.7"""" táctil (2400x1080) / 60 Hz",128 GB,6 GB,"Estándar 64.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 5.0 MP 
		 + Percepción profundidad (Bokeh) 2.0 MP",Estándar 16.0 MP,5020 mAh,Android_10,4G,Qualcomm Snapdragon 720G [SM7125] (2300 MHz),"Qualcomm Kryo 465 (Octa core / 2300 MHz) 
		 + Qualcomm Kryo 465 (Octa core / 2300 MHz) 
		 + Qualcomm Kryo 465 (Octa core / 2300 MHz)",Qualcomm Adreno 618,209 g.,77 x 166 x 9 mm,No,30.0 W.,microSD,Sí,Sí,Sí,Sí,Sí,Sí,Falabella,349990,Android,no,64,5020,128,30
https://www.solotodo.cl/products/146261-xiaomi-12-lite-128-gb-8-gb-black,Xiaomi 12 Lite (128 GB / 8 GB / Black),"AMOLED 6.6"""" táctil (2400x1080) / 120 Hz",128 GB,8 GB,"Estándar 108.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP",Estándar 32.0 MP,4300 mAh,Android_12,5G,Qualcomm 778G 5G [SM7325] (2400 MHz),"ARM Cortex A78 (Quad core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 1800 MHz)",Qualcomm Adreno 642L,173 g.,74 x 159 x 7 mm,No,67.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,PC Factory,369990,Android,sí,108,4300,128,67
https://www.solotodo.cl/products/88907-apple-iphone-12-128-gb-black,Apple iPhone 12 (128 GB / Black),"Super Retina XDR 6.1"""" táctil (2532x1170) / 60 Hz",128 GB,4 GB,"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP",Estándar 12.0 MP,2880 mAh,iOS_14,5G,Apple A14 Bionic (3100 MHz),"Apple Icestorm (Dual core / 3100 MHz) 
		 + Apple Firestorm (Quad core / 1800 MHz)",Apple GPU Unamed (For A14),164 g.,71 x 146 x 7 mm,Sí,20.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tienda Movistar,499990,iOS,no,12,2880,128,20
https://www.solotodo.cl/products/247104-xiaomi-poco-f6-256-gb-8-gb-black,Xiaomi Poco F6 (256 GB / 8 GB / Black),"AMOLED 6.7"""" táctil (2712x1220) / 120 Hz",256 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP",Estándar 20.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,179 g.,75 x 161 x 8 mm,No,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Mercado Libre | PHONESTORE-RETAILCHILE,387990,Android,no,50,5000,256,90
https://www.solotodo.cl/products/247119-infinix-gt-20-pro-256-gb-12-gb-mecha-orange,Infinix GT 20 Pro (256 GB / 12 GB / Mecha Orange),"AMOLED 6.8"""" táctil (2436x1080) / 144 Hz",256 GB,12 GB,"Estándar 108.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Estándar 2.0 MP",Estándar 32.0 MP,5000 mAh,Android_14,5G,MediaTek Dimensity 8200 Ultra (3100 MHz),"ARM Cortex A78 (Single core / 3100 MHz) 
		 + ARM Cortex A78 (Triple core / 3000 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)",ARM Mali G610 MC6,194 g.,75 x 164 x 8 mm,No,45.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Hites,429990,Android,sí,108,5000,256,45
https://www.solotodo.cl/products/217206-vivo-v29-256-gb-8-gb-himalayan-blue,Vivo V29 (256 GB / 8 GB / Himalayan Blue),"AMOLED 6.8"""" táctil (2800x1260) / 120 Hz",256 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP",Estándar 50.0 MP,4500 mAh,Android_13,5G,Qualcomm 778G 5G [SM7325] (2400 MHz),"ARM Cortex A78 (Quad core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 1800 MHz)",Qualcomm Adreno 642L,186 g.,74 x 164 x 8 mm,Sí,80.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Hites,399990,Android,sí,50,4500,256,80
https://www.solotodo.cl/products/66473-apple-iphone-11-pro-64-gb-silver,Apple iPhone 11 Pro (64 GB / Silver),"Super Retina XDR 5.8"""" táctil (1125x2436) / 60 Hz",64 GB,4 GB,"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP",Estándar 12.0 MP,3190 mAh,iOS_13,4G,Apple A13 Bionic (2660 MHz),"Apple Lightning (Dual core / 2660 MHz) 
		 + Apple Thunder (Quad core / 2660 MHz)",Apple GPU Unnamed (For A13),188 g.,71 x 144 x 8 mm,Sí,18.0 W.,No,No,Sí,Sí,Sí,Sí,No,Mercado Libre | REUSE,439990,iOS,no,12,3190,64,18
https://www.solotodo.cl/products/256684-motorola-edge-50-256-gb-12-gb-jungle-green,Motorola Edge 50 (256 GB / 12 GB / Jungle Green),"P-OLED 6.7"""" táctil (2712x1220) / 120 Hz",256 GB,12 GB,Teleobjetivo (Zoom) 10.0 MP,Estándar 50.0 MP + Gran angular (Wide angle) 13.0 MP,5000 mAh,Android_14,5G,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz),"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Qualcomm Adreno 644,180 g.,72 x 161 x 8 mm,Sí,68.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Netxa,425770,Android,no,NA,5000,256,68
https://www.solotodo.cl/products/256684-motorola-edge-50-256-gb-12-gb-jungle-green,Motorola Edge 50 (256 GB / 12 GB / Jungle Green),"P-OLED 6.7"""" táctil (2712x1220) / 120 Hz",256 GB,12 GB,Teleobjetivo (Zoom) 10.0 MP,Estándar 50.0 MP + Gran angular (Wide angle) 13.0 MP,5000 mAh,Android_14,5G,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz),"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Qualcomm Adreno 644,180 g.,72 x 161 x 8 mm,Sí,68.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, TIShop,439500,Android,no,NA,5000,256,68
https://www.solotodo.cl/products/256684-motorola-edge-50-256-gb-12-gb-jungle-green,Motorola Edge 50 (256 GB / 12 GB / Jungle Green),"P-OLED 6.7"""" táctil (2712x1220) / 120 Hz",256 GB,12 GB,Teleobjetivo (Zoom) 10.0 MP,Estándar 50.0 MP + Gran angular (Wide angle) 13.0 MP,5000 mAh,Android_14,5G,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz),"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Qualcomm Adreno 644,180 g.,72 x 161 x 8 mm,Sí,68.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, NotebookStore,442418,Android,no,NA,5000,256,68
https://www.solotodo.cl/products/256684-motorola-edge-50-256-gb-12-gb-jungle-green,Motorola Edge 50 (256 GB / 12 GB / Jungle Green),"P-OLED 6.7"""" táctil (2712x1220) / 120 Hz",256 GB,12 GB,Teleobjetivo (Zoom) 10.0 MP,Estándar 50.0 MP + Gran angular (Wide angle) 13.0 MP,5000 mAh,Android_14,5G,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz),"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Qualcomm Adreno 644,180 g.,72 x 161 x 8 mm,Sí,68.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Lider,469990,Android,no,NA,5000,256,68
https://www.solotodo.cl/products/256684-motorola-edge-50-256-gb-12-gb-jungle-green,Motorola Edge 50 (256 GB / 12 GB / Jungle Green),"P-OLED 6.7"""" táctil (2712x1220) / 120 Hz",256 GB,12 GB,Teleobjetivo (Zoom) 10.0 MP,Estándar 50.0 MP + Gran angular (Wide angle) 13.0 MP,5000 mAh,Android_14,5G,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz),"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Qualcomm Adreno 644,180 g.,72 x 161 x 8 mm,Sí,68.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre | Motorola,499990,Android,no,NA,5000,256,68
https://www.solotodo.cl/products/222554-samsung-galaxy-s23-fe-s711-128-gb-8-gb-graphite,Samsung Galaxy S23 FE (S711 / 128 GB / 8 GB / Graphite),"Dynamic AMOLED 2X 6.4"""" táctil (2340x1080) / 120 Hz",128 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 8.0 MP",Estándar 10.0 MP,4500 mAh,Android_13,5G,Samsung Exynos 2200 (2800 MHz),"ARM Cortex X2 (Single core / 2800 MHz) 
		 + ARM Cortex A710 (Triple core / 2500 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Samsung Xclipse 920,209 g.,77 x 158 x 8 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,PC Factory,494690,Android,sí,50,4500,128,25
https://www.solotodo.cl/products/222554-samsung-galaxy-s23-fe-s711-128-gb-8-gb-graphite,Samsung Galaxy S23 FE (S711 / 128 GB / 8 GB / Graphite),"Dynamic AMOLED 2X 6.4"""" táctil (2340x1080) / 120 Hz",128 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 8.0 MP",Estándar 10.0 MP,4500 mAh,Android_13,5G,Samsung Exynos 2200 (2800 MHz),"ARM Cortex X2 (Single core / 2800 MHz) 
		 + ARM Cortex A710 (Triple core / 2500 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Samsung Xclipse 920,209 g.,77 x 158 x 8 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, WOM,498000,Android,sí,50,4500,128,25
https://www.solotodo.cl/products/222554-samsung-galaxy-s23-fe-s711-128-gb-8-gb-graphite,Samsung Galaxy S23 FE (S711 / 128 GB / 8 GB / Graphite),"Dynamic AMOLED 2X 6.4"""" táctil (2340x1080) / 120 Hz",128 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 8.0 MP",Estándar 10.0 MP,4500 mAh,Android_13,5G,Samsung Exynos 2200 (2800 MHz),"ARM Cortex X2 (Single core / 2800 MHz) 
		 + ARM Cortex A710 (Triple core / 2500 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Samsung Xclipse 920,209 g.,77 x 158 x 8 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre | REUSE,699990,Android,sí,50,4500,128,25
https://www.solotodo.cl/products/192753-samsung-galaxy-a54-5g-a546-128-gb-6-gb-awesome-graphite,Samsung Galaxy A54 5G (A546 / 128 GB / 6 GB / Awesome Graphite),"Super AMOLED 6.4"""" táctil (2340x1080) / 120 Hz",128 GB,6 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Macro 5.0 MP",Estándar 32.0 MP,5000 mAh,Android_13,5G,Samsung Exynos 1380 (2400 MHz),"ARM Cortex A78 (Quad core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)",ARM Mali G68 MP5,202 g.,77 x 158 x 8 mm,Sí,25.0 W.,microSD,No,Sí,Sí,Sí,Sí,Sí,PC Factory,435290,Android,sí,50,5000,128,25
https://www.solotodo.cl/products/256777-motorola-edge-50-512-gb-12-gb-jungle-green,Motorola Edge 50 (512 GB / 12 GB / Jungle Green),"P-OLED 6.7"""" táctil (2712x1220) / 120 Hz",512 GB,12 GB,Teleobjetivo (Zoom) 10.0 MP,Estándar 50.0 MP + Gran angular (Wide angle) 13.0 MP,5000 mAh,Android_14,5G,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz),"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)",Qualcomm Adreno 644,180 g.,72 x 161 x 8 mm,Sí,68.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tecno Mas,444990,Android,no,NA,5000,512,68
https://www.solotodo.cl/products/90884-apple-iphone-12-pro-256-gb-pacific-blue,Apple iPhone 12 Pro (256 GB / Pacific Blue),"Super Retina XDR OLED 6.1"""" táctil (2532x1170) / 60 Hz",256 GB,6 GB,"Estándar 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + TOF 3D (Depth) 0.3 MP",Estándar 12.0 MP,2815 mAh,iOS_14,5G,Apple A14 Bionic (3100 MHz),"Apple Icestorm (Dual core / 3100 MHz) 
		 + Apple Firestorm (Quad core / 1800 MHz)",Apple GPU Unamed (For A14),189 g.,72 x 147 x 7 mm,Sí,20.0 W.,No,No,Sí,Sí,Sí,Sí,No,Mercado Libre | REUSE,549990,iOS,no,12,2815,256,20
https://www.solotodo.cl/products/92290-apple-iphone-12-pro-max-128-gb-gold,Apple iPhone 12 Pro Max (128 GB / Gold),"Super Retina XDR OLED 6.7"""" táctil (2778x1284) / 60 Hz",128 GB,6 GB,"Estándar 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + TOF 3D (Depth) 0.3 MP",Estándar 12.0 MP,3969 mAh,iOS_14,5G,Apple A14 Bionic (3100 MHz),"Apple Icestorm (Dual core / 3100 MHz) 
		 + Apple Firestorm (Quad core / 1800 MHz)",Apple GPU Unamed (For A14),228 g.,78 x 161 x 7 mm,Sí,20.0 W.,No,No,Sí,Sí,Sí,Sí,No,Mercado Libre | REUSE,649990,iOS,no,12,3969,128,20
https://www.solotodo.cl/products/175925-samsung-galaxy-s23-s911-256-gb-8-gb-phantom-black,Samsung Galaxy S23 (S911 / 256 GB / 8 GB / Phantom Black),"Dynamic AMOLED 2X 6.1"""" táctil (2340x1080) / 120 Hz",256 GB,8 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP",Estándar 12.0 MP,3900 mAh,Android_13,5G,Qualcomm Snapdragon 8 Gen 2 (SM8550) (3360 MHz),"ARM Cortex X3 (Single core / 3360 MHz) 
		 + ARM Cortex A715 (Dual core / 2800 MHz) 
		 + ARM Cortex A710 (Dual core / 2800 MHz)",Qualcomm Adreno 740,168 g.,71 x 146 x 8 mm,Sí,25.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,Tienda Movistar,469980,Android,no,50,3900,256,25
https://www.solotodo.cl/products/247105-xiaomi-poco-f6-512-gb-12-gb-black,Xiaomi Poco F6 (512 GB / 12 GB / Black),"AMOLED 6.7"""" táctil (2712x1220) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP",Estándar 20.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,179 g.,75 x 161 x 8 mm,No,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí,PC Factory,479990,Android,sí,50,5000,512,90
https://www.solotodo.cl/products/247105-xiaomi-poco-f6-512-gb-12-gb-black,Xiaomi Poco F6 (512 GB / 12 GB / Black),"AMOLED 6.7"""" táctil (2712x1220) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP",Estándar 20.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,179 g.,75 x 161 x 8 mm,No,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Mercado Libre | MISTORECHILE,499990,Android,sí,50,5000,512,90
https://www.solotodo.cl/products/247105-xiaomi-poco-f6-512-gb-12-gb-black,Xiaomi Poco F6 (512 GB / 12 GB / Black),"AMOLED 6.7"""" táctil (2712x1220) / 120 Hz",512 GB,12 GB,"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP",Estándar 20.0 MP,5000 mAh,Android_14,5G,Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz),"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)",Qualcomm Adreno 735,179 g.,75 x 161 x 8 mm,No,90.0 W.,No,No,Sí,Sí,Sí,Sí,Sí, Travel Tienda,529990,Android,sí,50,5000,512,90
