URL;Equipo;Pantalla;Memoria_interna;RAM;Cámara_principal;Cámara_frontal;Batería;Sistema_operativo;Conectividad_celular;Procesador;CPU;GPU;Peso;Tamaño;Soporte_eSIM;Potencia_de_carga;Almacenamiento_externo;Conector_de_audífonos;Wi-Fi;GPS;NFC;Bluetooth;Lector_de_huellas_digitales;Tiendas_y_Precios
https://www.solotodo.cl/products/222323-motorola-edge-40-neo-256-gb-8-gb-caneel-bay-payh0071cl;Motorola Edge 40 Neo (256 GB / 8 GB / Caneel Bay) [PAYH0071CL];"P-OLED 6.6"" táctil (2400x1080) / 144 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 13.0 MP";Estándar 32.0 MP;4400 mAh;Android 13;5G;MediaTek Dimensity 7030 (2500 MHz);"ARM Cortex A78 (Dual core / 2500 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G610 MC3;172 g.;72 x 160 x 8 mm;Sí;68.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;SP Digital: $349.995 (https://www.spdigital.cl/motorola-edge-40-smartphone-android-payh0074cl)
https://www.solotodo.cl/products/129904-motorola-moto-g71-5g-128-gb-6-gb-arctic-blue;Motorola Moto G71 5G (128 GB / 6 GB / Arctic Blue);"G-OLED 6.4"" táctil (2400x1080) / 60 Hz";128 GB;6 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 8.0 MP
		 + Macro 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 11;5G;Qualcomm Snapdragon 695 5G (SM6375) (2200 MHz);"Qualcomm Kryo 660 Gold (Dual core / 2200 MHz) 
		 + Qualcomm Kryo 660 Silver (Hexa core / 1700 MHz)";Qualcomm Adreno 619;179 g.;74 x 161 x 8 mm;No;30.0 W.;No;Sí;Sí;Sí;No;Sí;Sí;Hites: $349.990 (https://www.hites.com/smartphone-motorola-g71-5g-128-gb-liberado-903403001.html)
https://www.solotodo.cl/products/188008-samsung-galaxy-s20-ultra-5g-g988-128-gb-12-gb-cosmic-black;Samsung Galaxy S20 Ultra 5G (G988 / 128 GB / 12 GB / Cosmic Black);"Dynamic AMOLED 2X 6.9"" táctil (3200x1440) / 120 Hz";128 GB;12 GB;"Estándar 108.0 MP
		 + Teleobjetivo (Zoom) 48.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + TOF 3D (Depth) 0.3 MP";Estándar 40.0 MP;5000 mAh;Android 10;5G;Samsung Exynos 9 (990) (2730 MHz);"Samsung Mongoose M5 (Dual core / 2730 MHz) 
		 + ARM Cortex A76 (Dual core / 2600 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)";ARM Mali G77 MP11;222 g.;76 x 167 x 9 mm;Sí;45.0 W.;microSD;No;Sí;Sí;Sí;Sí;Sí;Tech Mark: $349.990 (https://www.tiendatechmark.cl/samsung-galaxy-s20-ultra-cosmic-gray-y-black-128gb-grado-b)
https://www.solotodo.cl/products/210438-xiaomi-poco-f5-256-gb-12-gb-black;Xiaomi Poco F5 (256 GB / 12 GB / Black);"AMOLED 6.7"" táctil (2400x1080) / 120 Hz";256 GB;12 GB;"Estándar 64.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 13;5G;Qualcomm SM7475-AB Snapdragon 7+ Gen 2 (2910 MHz);"ARM Cortex X2 (Single core / 2910 MHz) 
		 + ARM Cortex A710 (Triple core / 2490 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)";Qualcomm Adreno 725;181 g.;75 x 161 x 8 mm;No;67.0 W.;No;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/81065-xiaomi-redmi-note-9-pro-128-gb-6-gb-tropical-green;Xiaomi Redmi Note 9 Pro (128 GB / 6 GB / Tropical Green);"LCD IPS 6.7"" táctil (2400x1080) / 60 Hz";128 GB;6 GB;"Estándar 64.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 5.0 MP 
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 16.0 MP;5020 mAh;Android 10;4G;Qualcomm Snapdragon 720G [SM7125] (2300 MHz);"Qualcomm Kryo 465 (Octa core / 2300 MHz) 
		 + Qualcomm Kryo 465 (Octa core / 2300 MHz) 
		 + Qualcomm Kryo 465 (Octa core / 2300 MHz)";Qualcomm Adreno 618;209 g.;77 x 166 x 9 mm;No;30.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Falabella: $349.990 (https://www.falabella.com/falabella-cl/product/14573528/Smartphone-Redmi-Note-9-Pro-128GB/14573528)
https://www.solotodo.cl/products/92314-apple-iphone-12-mini-256-gb-blue;Apple iPhone 12 Mini (256 GB / Blue);"Super Retina XDR 5.4"" táctil (2340x1080) / 60 Hz";256 GB;4 GB;"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP";Estándar 12.0 MP;2227 mAh;iOS 14;5G;Apple A14 Bionic (3100 MHz);"Apple Icestorm (Dual core / 3100 MHz) 
		 + Apple Firestorm (Quad core / 1800 MHz)";Apple GPU Unamed (For A14);135 g.;64 x 131 x 7 mm;Sí;20.0 W.;No;No;Sí;Sí;Sí;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/146261-xiaomi-12-lite-128-gb-8-gb-black;Xiaomi 12 Lite (128 GB / 8 GB / Black);"AMOLED 6.6"" táctil (2400x1080) / 120 Hz";128 GB;8 GB;"Estándar 108.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 32.0 MP;4300 mAh;Android 12;5G;Qualcomm 778G 5G [SM7325] (2400 MHz);"ARM Cortex A78 (Quad core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 1800 MHz)";Qualcomm Adreno 642L;173 g.;74 x 159 x 7 mm;No;67.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;PC Factory: $369.990 (https://www.pcfactory.cl/producto/46503-xiaomi-smartphone-xiaomi-12-lite-128gb-8gb-5g-negro-liberado)
https://www.solotodo.cl/products/88907-apple-iphone-12-128-gb-black;Apple iPhone 12 (128 GB / Black);"Super Retina XDR 6.1"" táctil (2532x1170) / 60 Hz";128 GB;4 GB;"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP";Estándar 12.0 MP;2880 mAh;iOS 14;5G;Apple A14 Bionic (3100 MHz);"Apple Icestorm (Dual core / 3100 MHz) 
		 + Apple Firestorm (Quad core / 1800 MHz)";Apple GPU Unamed (For A14);164 g.;71 x 146 x 7 mm;Sí;20.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/243355-huawei-nova-12s-256-gb-8-gb-blue;Huawei Nova 12s (256 GB / 8 GB / Blue);"OLED 6.7"" táctil (2412x1080) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP";Estándar 60.0 MP;4500 mAh;Android 12;4G;Qualcomm 778G 5G [SM7325] (2400 MHz);"ARM Cortex A78 (Quad core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 1800 MHz)";Qualcomm Adreno 642L;168 g.;75 x 161 x 7 mm;No;66.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/96946-samsung-galaxy-s21-ultra-5g-g998-128-gb-12-gb-phantom-silver;Samsung Galaxy S21 Ultra 5G (G998 / 128 GB / 12 GB / Phantom Silver);"Dynamic AMOLED 2X 6.8"" táctil (3200x1440) / 120 Hz";128 GB;12 GB;"Estándar 108.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP 
		 + Teleobjetivo Periscopio (Zoom) 10.0 MP";Estándar 40.0 MP;5000 mAh;Android 11;5G;Samsung Exynos 2100 (2900 MHz);"ARM Cortex X1 (Single core / 2900 MHz) 
		 + ARM Cortex A78 (Triple core / 2800 MHz) 
		 + ARM Cortex A55 (Quad core / 2200 MHz)";ARM Mali G78 MP14;227 g.;76 x 165 x 9 mm;Sí;25.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;"Todo Geek: $379.990 (https://todogeek.cl/products/samsung-galaxy-s21-ultra-seminuevo); Smartmobile: $379.990 (https://smartmobile.cl/producto/samsung-galaxy-s21-ultra-128-gb-reacondicionado/); Mercado Libre | REUSE: $499.990 (https://articulo.mercadolibre.cl/MLC-2647443730-smartphone-samsung-galaxy-s21-ultra-128gb-plata-_JM?pdp_filters=official_store:1616&attributes=COLOR_SECONDARY_COLOR:UGxhdGE=)"
https://www.solotodo.cl/products/66439-apple-iphone-11-pro-256-gb-space-gray;Apple iPhone 11 Pro (256 GB / Space Gray);"Super Retina XDR 5.8"" táctil (1125x2436) / 60 Hz";256 GB;4 GB;"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP";Estándar 12.0 MP;3190 mAh;iOS 13;4G;Apple A13 Bionic (2660 MHz);"Apple Lightning (Dual core / 2660 MHz) 
		 + Apple Thunder (Quad core / 2660 MHz)";Apple GPU Unnamed (For A13);188 g.;71 x 144 x 8 mm;Sí;18.0 W.;No;No;Sí;Sí;Sí;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/247104-xiaomi-poco-f6-256-gb-8-gb-black;Xiaomi Poco F6 (256 GB / 8 GB / Black);"AMOLED 6.7"" táctil (2712x1220) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP";Estándar 20.0 MP;5000 mAh;Android 14;5G;Qualcomm Snapdragon 8s Gen 3 [SM8635] (3000 MHz);"ARM Cortex X4 (Single core / 3000 MHz) 
		 + ARM Cortex A720 (Quad core / 2800 MHz) 
		 + ARM Cortex A520 (Quad core / 2000 MHz)";Qualcomm Adreno 735;179 g.;75 x 161 x 8 mm;No;90.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Mercado Libre | PHONESTORE-RETAILCHILE: $369.990 (https://www.mercadolibre.cl/xiaomi-pocophone-poco-f6-dual-sim-256-gb-negro-8-gb-ram/p/MLC37200167?pdp_filters=official_store:59042)
https://www.solotodo.cl/products/131641-samsung-galaxy-s22-5g-s906-128-gb-8-gb-black;Samsung Galaxy S22+ 5G (S906 / 128 GB / 8 GB / Black);"Dynamic AMOLED 2X 6.6"" táctil (2340x1080) / 120 Hz";128 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP";Estándar 10.0 MP;4500 mAh;Android 12;5G;Qualcomm Snapdragon 8 Gen 1 (SM8450) (3000 MHz);"ARM Cortex X2 (Single core / 3000 MHz) 
		 + ARM Cortex A710 (Triple core / 2400 MHz) 
		 + ARM Cortex A510 (Quad core / 1700 MHz)";Qualcomm Adreno 730;195 g.;76 x 157 x 8 mm;No;45.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/247478-zte-nubia-flip-256-gb-8-gb-cosmic-black;ZTE Nubia Flip (256 GB / 8 GB / Cosmic Black);"Foldable OLED 6.9"" táctil (2790x1188) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 16.0 MP;4310 mAh;Android 13;5G;Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz);"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)";Qualcomm Adreno 644;214 g.;76 x 170 x 7 mm;No;33.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/48268-lg-g7-thinq-g710-new-aurora-black;LG G7 ThinQ (G710 / New Aurora Black);"LCD IPS 6.1"" táctil (3120x1440) / 60 Hz";64 GB;4 GB;"Estándar 16.0 MP
		 + Gran angular (Wide angle) 16.0 MP";Estándar 8.0 MP;3000 mAh;"Android 8.0 ""Oreo""";4G;Qualcomm Snapdragon 845 (2700 MHz);"Qualcomm Kryo Gold 385 (Quad core / 2700 MHz) 
		 + Qualcomm Kryo 385 Silver (Quad core / 1700 MHz)";Qualcomm Adreno 630;162 g.;72 x 153 x 8 mm;No;18.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/241001-motorola-edge-50-pro-512-gb-12-gb-black-beauty;Motorola Edge 50 Pro (512 GB / 12 GB / Black Beauty);"P-OLED 6.7"" táctil (2712x1220) / 144 Hz";512 GB;12 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 13.0 MP
		 + Teleobjetivo (Zoom) 10.0 MP";Estándar 50.0 MP;4500 mAh;Android 14;5G;N/A;N/A;N/A;186 g.;72 x 161 x 8 mm;Sí;125,0 W.;No;No;Sí;Sí;Sí;Sí;Sí;"Claro: $395.760 (https://tienda.clarochile.cl/catalogo/equiposclaro/motorola-edge-50-pro-512gb-negro-70012606pob); Paris: $439.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-edge-50-pro-5g-512gb-6.6-negro-liberado-713940999.html&trackerID=ST_405755270_5c255723-c8cb-4ee7-9cf0-7f6ed311b275); Hites: $449.990 (https://www.hites.com/smartphone-motorola-edge-50-pro-5g-512-gb-liberado-937874001.html); Lider: $449.990 (https://www.lider.cl/catalogo/product/sku/4640319/a); AbcDin: $449.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-motorola-edge-50-pro-512gb-667-negro-eclipse-liberado%2F27555683.html&trackerID=ST_405749732_32d294f1-a369-4756-b776-8f7e2f92c79f)"
https://www.solotodo.cl/products/247119-infinix-gt-20-pro-256-gb-12-gb-mecha-orange;Infinix GT 20 Pro (256 GB / 12 GB / Mecha Orange);"AMOLED 6.8"" táctil (2436x1080) / 144 Hz";256 GB;12 GB;"Estándar 108.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP
		 + Estándar 2.0 MP";Estándar 32.0 MP;5000 mAh;Android 14;5G;MediaTek Dimensity 8200 Ultra (3100 MHz);"ARM Cortex A78 (Single core / 3100 MHz) 
		 + ARM Cortex A78 (Triple core / 3000 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)";ARM Mali G610 MC6;194 g.;75 x 164 x 8 mm;No;45.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Hites: $429.990 (https://www.hites.com/smartphone-infinix-gt-20-pro-5g-256-gb-liberado-941625001.html)
https://www.solotodo.cl/products/85266-samsung-galaxy-note20-ultra-n985-256-gb-8-gb-mystic-black;Samsung Galaxy Note20 Ultra (N985 / 256 GB / 8 GB / Mystic Black);"Dynamic AMOLED 2X 6.9"" táctil (3088x1440) / 120 Hz";256 GB;8 GB;"Estándar 108.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP";Estándar 10.0 MP;4500 mAh;Android 10;4G;Samsung Exynos 9 (990) (2730 MHz);"Samsung Mongoose M5 (Dual core / 2730 MHz) 
		 + ARM Cortex A76 (Dual core / 2600 MHz) 
		 + ARM Cortex A55 (Quad core / 2000 MHz)";ARM Mali G77 MP11;208 g.;77 x 165 x 8 mm;Sí;25.0 W.;microSD;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/217206-vivo-v29-256-gb-8-gb-himalayan-blue;Vivo V29 (256 GB / 8 GB / Himalayan Blue);"AMOLED 6.8"" táctil (2800x1260) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Percepción profundidad (Bokeh) 2.0 MP";Estándar 50.0 MP;4500 mAh;Android 13;5G;Qualcomm 778G 5G [SM7325] (2400 MHz);"ARM Cortex A78 (Quad core / 2400 MHz) 
		 + ARM Cortex A55 (Quad core / 1800 MHz)";Qualcomm Adreno 642L;186 g.;74 x 164 x 8 mm;Sí;80.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Hites: $359.990 (https://www.hites.com/smartphone-vivo-v29-5g-256-gb-liberado-919906001.html)
https://www.solotodo.cl/products/136157-xiaomi-12-pro-256-gb-12-gb-blue;Xiaomi 12 Pro (256 GB / 12 GB / Blue);"LTPO AMOLED 6.7"" táctil (3200x1440) / 120 Hz";256 GB;12 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP";Estándar 32.0 MP;4780 mAh;Android 12;5G;Qualcomm Snapdragon 8 Gen 1 (SM8450) (3000 MHz);"ARM Cortex X2 (Single core / 3000 MHz) 
		 + ARM Cortex A710 (Triple core / 2400 MHz) 
		 + ARM Cortex A510 (Quad core / 1700 MHz)";Qualcomm Adreno 730;204 g.;75 x 164 x 8 mm;No;120.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/66473-apple-iphone-11-pro-64-gb-silver;Apple iPhone 11 Pro (64 GB / Silver);"Super Retina XDR 5.8"" táctil (1125x2436) / 60 Hz";64 GB;4 GB;"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP";Estándar 12.0 MP;3190 mAh;iOS 13;4G;Apple A13 Bionic (2660 MHz);"Apple Lightning (Dual core / 2660 MHz) 
		 + Apple Thunder (Quad core / 2660 MHz)";Apple GPU Unnamed (For A13);188 g.;71 x 144 x 8 mm;Sí;18.0 W.;No;No;Sí;Sí;Sí;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/92001-apple-iphone-12-256-gb-black;Apple iPhone 12 (256 GB / Black);"Super Retina XDR 6.1"" táctil (2532x1170) / 60 Hz";256 GB;4 GB;"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP";Estándar 12.0 MP;2880 mAh;iOS 14;5G;Apple A14 Bionic (3100 MHz);"Apple Icestorm (Dual core / 3100 MHz) 
		 + Apple Firestorm (Quad core / 1800 MHz)";Apple GPU Unamed (For A14);164 g.;71 x 146 x 7 mm;Sí;20.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/90226-apple-iphone-12-pro-128-gb-pacific-blue;Apple iPhone 12 Pro (128 GB / Pacific Blue);"Super Retina XDR OLED 6.1"" táctil (2532x1170) / 60 Hz";128 GB;6 GB;"Estándar 12.0 MP
		 + Teleobjetivo (Zoom) 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP 
		 + TOF 3D (Depth) 0.3 MP";Estándar 12.0 MP;2815 mAh;iOS 14;5G;Apple A14 Bionic (3100 MHz);"Apple Icestorm (Dual core / 3100 MHz) 
		 + Apple Firestorm (Quad core / 1800 MHz)";Apple GPU Unamed (For A14);189 g.;72 x 147 x 7 mm;Sí;20.0 W.;No;No;Sí;Sí;Sí;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/251656-honor-200-256-gb-12-gb-emerald-green-5109bfnx;Honor 200 (256 GB / 12 GB / Emerald Green) [5109BFNX];"OLED 6.7"" táctil (2664x1200) / 120 Hz";256 GB;12 GB;"Estándar 50.0 MP
		 + Teleobjetivo (Zoom) 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP";Estándar 50.0 MP;5200 mAh;Android 14;5G;Qualcomm SM7550-AB Snapdragon 7 Gen 3 (2630 MHz);"ARM Cortex A715 (Single core / 2630 MHz) 
		 + ARM Cortex A715 (Quad core / 2400 MHz) 
		 + ARM Cortex A510 (Triple core / 1800 MHz)";Qualcomm Adreno 720;187 g.;75 x 162 x 8 mm;No;100.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;"Paris: $399.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-honor-200-5g-6.7-256gb-verde-liberado-793628999.html&trackerID=ST_405755598_2bd16f63-9e26-4a71-b9d1-87f8a8aca113); Paris: $399.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-honor-200-5g-256gb-6.7-verde-liberado-793622999.html&trackerID=ST_405755668_d28ad47a-ab99-450e-a6c0-bfee1f5c1ea2); AbcDin: $419.990 (https://ad.soicos.com/-149x?dl=https%3A%2F%2Fwww.abcdin.cl%2Fcelular-honor-200-256gb-67-green-liberado%2F28098723.html&trackerID=ST_405750890_43382a37-6cbe-45b2-8449-df1688b919e8); Ripley: $429.990 (https://simple.ripley.cl/smartphone-bundle-honor-200-greenhonor-choice-earbuds-x5-2000402991829p); Ripley: $429.990 (https://simple.ripley.cl/smartphone-pp-honor-200-green-256gb-open-2000402991850p)"
https://www.solotodo.cl/products/134210-xiaomi-redmi-note-11-pro-5g-128-gb-6-gb-graphite-gray;Xiaomi Redmi Note 11 Pro 5G (128 GB / 6 GB / Graphite Gray);"AMOLED 6.7"" táctil (2400x1080) / 120 Hz";128 GB;6 GB;"Estándar 108.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 11;5G;Qualcomm Snapdragon 695 5G (SM6375) (2200 MHz);"Qualcomm Kryo 660 Gold (Dual core / 2200 MHz) 
		 + Qualcomm Kryo 660 Silver (Hexa core / 1700 MHz)";Qualcomm Adreno 619;202 g.;76 x 164 x 8 mm;No;67.0 W.;microSD;Sí;Sí;Sí;Sí;Sí;Sí;"Mercado Libre | Xiaomi: $242.990 (https://articulo.mercadolibre.cl/MLC-2551904976-xiaomi-redmi-note-11-pro-5g-us-ram-6gb-rom128gb-_JM?pdp_filters=official_store:428); Xiaomi Online: $249.990 (https://xiaomionline.cl/xiaomi-redmi-note-11-pro-5g-us-ram-6gb-rom-128-gb); Tecno Mas: $406.990 (https://www.tecnomas.cl/producto/xiaomi-note-11-pro-5g-smartphone-android-graphite-gray); Winpy: $425.600 (https://www.winpy.cl/venta/celular-xiaomi-redmi-note-11-pro-5g-eu-de-6-67-octacore-6gb-ram-128gb-internos-graphite-gray/?ref=sltd); TIShop: $432.310 (https://tishop.cl/products/xiaomi-note-11-pro-5g-smartphone-android-graphite-gray)"
https://www.solotodo.cl/products/232024-xiaomi-redmi-note-13-pro-512-gb-12-gb-aurora-purple-50727;Xiaomi Redmi Note 13 Pro+ (512 GB / 12 GB / Aurora Purple) [50727];"AMOLED 6.7"" táctil (2712x1220) / 120 Hz";512 GB;12 GB;"Estándar 200.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 16.0 MP;5000 mAh;Android 13;5G;MediaTek Dimensity 7200 Ultra [MT6886] (2800 MHz);"ARM Cortex A715 (Dual core / 2800 MHz) 
		 + ARM Cortex A510 (Hexa core / 2000 MHz)";ARM Mali G610 MC4;199 g.;74 x 161 x 9 mm;Sí;120.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
https://www.solotodo.cl/products/123357-apple-iphone-13-128-gb-midnight;Apple iPhone 13 (128 GB / Midnight);"Super Retina XDR OLED 6.1"" táctil (2532x1170) / 60 Hz";128 GB;4 GB;"Estándar 12.0 MP
		 + Gran angular (Wide angle) 12.0 MP";Estándar 12.0 MP;3240 mAh;iOS 15;5G;Apple A15 Bionic (3223 MHz);"Apple Avalanche (Dual core / 3223 MHz) 
		 + Apple Blizzard (Quad core / 1820 MHz)";Apple GPU Unnamed (For A15);174 g.;72 x 147 x 8 mm;Sí;20.0 W.;No;No;Sí;Sí;Sí;Sí;No;Sin datos de precios
https://www.solotodo.cl/products/256684-motorola-edge-50-256-gb-12-gb-jungle-green;Motorola Edge 50 (256 GB / 12 GB / Jungle Green);"P-OLED 6.7"" táctil (2712x1220) / 120 Hz";256 GB;12 GB;Teleobjetivo (Zoom) 10.0 MP;Estándar 50.0 MP + Gran angular (Wide angle) 13.0 MP;5000 mAh;Android 14;5G;Qualcomm SM7450-AB Snapdragon 7 Gen 1 (2400 MHz);"ARM Cortex A710 (Single core / 2400 MHz) 
		 + ARM Cortex A710 (Triple core / 2360 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)";Qualcomm Adreno 644;180 g.;72 x 161 x 8 mm;Sí;68.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;"TIShop: $441.340 (https://tishop.cl/products/motorola-edge-50-smartphone-android-green-touch); NotebookStore: $444.350 (https://notebookstore.cl/motorola-edge-50-smartphone-android-green-touch); Lider: $469.990 (https://www.lider.cl/catalogo/product/sku/4690649/a); Mercado Libre | Motorola: $499.990 (https://articulo.mercadolibre.cl/MLC-2750825920-motorola-edge-50-green-12256gb-_JM?pdp_filters=official_store:299); Paris: $499.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-edge-50-256gb-6.7-verde-jaspe-liberado-876226999.html&trackerID=ST_405755944_8c266eea-495f-4e76-928b-fb2b6ebda29f)"
https://www.solotodo.cl/products/222554-samsung-galaxy-s23-fe-s711-128-gb-8-gb-graphite;Samsung Galaxy S23 FE (S711 / 128 GB / 8 GB / Graphite);"Dynamic AMOLED 2X 6.4"" táctil (2340x1080) / 120 Hz";128 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 12.0 MP
		 + Teleobjetivo (Zoom) 8.0 MP";Estándar 10.0 MP;4500 mAh;Android 13;5G;Samsung Exynos 2200 (2800 MHz);"ARM Cortex X2 (Single core / 2800 MHz) 
		 + ARM Cortex A710 (Triple core / 2500 MHz) 
		 + ARM Cortex A510 (Quad core / 1800 MHz)";Samsung Xclipse 920;209 g.;77 x 158 x 8 mm;Sí;25.0 W.;No;No;Sí;Sí;Sí;Sí;Sí;"Ripley: $479.990 (https://simple.ripley.cl/celular-samsung-galaxy-s23-fe-128-gb-8-gb-ram-10mp-64-2000398761161p); PC Factory: $494.690 (https://www.pcfactory.cl/producto/50859-samsung-smartphone-galaxy-s23-fe-128gb-8gb-graphite-liberado); Paris: $499.990 (https://ad.soicos.com/-149A?dl=https%3A%2F%2Fwww.paris.cl%2Fsmartphone-galaxy-s23-fe-128gb-6.4-graphite-liberado-566035999.html&trackerID=ST_405754737_b937b9c5-76db-4e69-9a47-8c2f068bf100)"
https://www.solotodo.cl/products/256567-oppo-reno12-f-256-gb-8-gb-olive-green;Oppo Reno12 F (256 GB / 8 GB / Olive Green);"AMOLED 6.7"" táctil (2400x1080) / 120 Hz";256 GB;8 GB;"Estándar 50.0 MP
		 + Gran angular (Wide angle) 8.0 MP
		 + Macro 2.0 MP";Estándar 32.0 MP;5000 mAh;Android 14;5G;MediaTek Dimensity 6300 (2400 MHz);"ARM Cortex A76 (Dual core / 2400 MHz) 
		 + ARM Cortex A55 (Hexa core / 2000 MHz)";ARM Mali G57 MC2;187 g.;76 x 163 x 8 mm;No;45.0 W.;microSD;No;Sí;Sí;Sí;Sí;Sí;Sin datos de precios
